,session_id,track_id,skip_1,skip_2,skip_3,not_skipped,context_switch,hist_user_behavior_reason_start,hist_user_behavior_reason_end,hist_user_behavior_is_shuffle,skip_score,liking,rating
91266,0_0db036fe-42e6-400a-b813-a6cb79635ad3,t_5c72cc27-31bd-4887-88ad-581814528f46,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
91296,0_08b7fe16-09e0-4be8-890d-a1d6f6910f29,t_4bcd259b-bfa4-49bd-a020-1b00c03996c8,0,0.0,0.0,0,0,1.0,1.0,1,0.0,3.0,3.0
91316,0_054f8ff7-dfcc-46e4-a4a2-b5b967ff8d7b,t_c1644e1b-1540-48d1-a502-89e82419ca36,0,0.0,0.2,0,0,0.3,0.3,0,0.2,0.6,0.8
91325,0_04089864-2da1-4586-bb12-d4e0998427ac,t_82f044b9-528b-4257-9058-579afd61faa1,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
91341,0_03742b81-7460-4aa8-9169-01269d6de568,t_0a82d7b9-cf1b-46e7-8aac-6a2df7e899af,0,0.0,0.0,1,0,0.3,0.4,1,1.0,1.7,2.7
91401,0_0b82a769-0fca-4a13-9436-74b58408747e,t_a3e30314-403a-46ea-b3f7-16f3d9ed0285,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
91404,0_0e115f0f-957f-4492-8cf5-511db4377efe,t_a3e30314-403a-46ea-b3f7-16f3d9ed0285,0,-0.5,0.2,0,1,0.2,0.4,0,-0.3,0.6000000000000001,0.3000000000000001
91407,0_0139b5d1-5c45-4e1a-9e56-6b4b828e7a82,t_c2ee39f0-55a6-4f9a-af70-e73cb4601d59,0,-0.5,0.2,0,0,0.2,0.3,1,-0.3,1.5,1.2
91425,0_04b13a96-1a63-41fa-9617-3519272ecdfc,t_3f9baf4c-08f7-4e95-bac7-5c59431a80de,0,0.0,0.2,0,0,1.0,0.3,0,0.2,1.3,1.5
91432,0_06eefbc8-7fd8-40dc-a6ef-e13363280a7f,t_9ccdfa4c-1e48-42db-a7f2-d54d6da7c91b,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
91433,0_0a0f907c-709e-4590-909a-5c16b4216ba2,t_9ccdfa4c-1e48-42db-a7f2-d54d6da7c91b,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
91486,0_0139dd4f-f783-4831-8623-bf802f6d6734,t_4edcffc2-7983-4675-a300-9e54b1aa6d7f,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
91518,0_041457a8-f38d-423f-bed2-97ea76a4c5eb,t_80043609-ffcc-444f-9f72-a075859e8c01,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
91543,0_0c54d395-6973-4f6b-9818-12ef232db005,t_2b84f47d-4b4b-40c8-bcbb-60be8a139120,-1,-0.5,0.2,0,0,0.2,0.4,0,-1.3,0.6000000000000001,-0.7
91583,0_057da141-52df-4f64-9c34-a5978d267567,t_8b0781a8-4b5b-4842-8552-ba68a2b176d5,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
91605,0_04382de8-8df3-4e47-b50d-0c1c37dcc492,t_59005c58-4021-48fe-a368-2951d1efba6c,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
91648,0_03703d43-f4eb-45cc-8ac1-2cd50f56ea53,t_5dda6c94-0ed7-4133-b1ac-e4ed54d2f594,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
91689,0_095659a4-aa6e-4eee-b2c8-08cc10daf5e3,t_61e8eb64-6df3-4cab-a055-94752debbbfa,-1,-0.5,0.2,0,0,1.0,0.9,0,-1.3,1.9,0.5999999999999999
91741,0_07403d67-c92b-4537-bd8b-4dc5cb0b4e06,t_4dc32a51-da61-4335-a210-a77a3aa472b3,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
91744,0_096e5034-09bf-485d-b724-52e97df8f27b,t_4dc32a51-da61-4335-a210-a77a3aa472b3,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
91770,0_0e1f66fe-30f7-4aac-bdc0-f28d46a2b565,t_074a18e5-dfd0-4c6e-9cad-6b4cea25f0e0,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
91824,0_05e835c3-0e52-4905-bd2f-85c22b98c816,t_11ef5378-db1f-466f-9c5b-52f970b63e12,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
91845,0_013edcc6-01ec-49a5-9a3c-2f36988a29a9,t_2127e3e4-77b4-428d-8db4-9c7ba64196f0,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
91848,0_0300d58e-8e1b-4805-b795-149670c279fe,t_a5a70f2b-ba05-4db1-9e2e-684716ea5c0f,0,-0.5,0.2,0,0,1.0,0.3,1,-0.3,2.3,1.9999999999999998
91864,0_0e1482e2-461c-4ff9-a42f-58142110000f,t_fd0e3302-99ca-41dd-8107-048f7f28f37a,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
91874,0_0970284b-b2e6-4ad1-aa56-d8e857a55519,t_24b70e7e-8107-40f9-ad4b-5305c75ea952,-1,-0.5,0.2,0,0,0.0,0.3,1,-1.3,1.3,0.0
91886,0_06226759-83cb-4d33-a4d1-3e33d5f00fe4,t_862dedf1-a4cc-4a69-9d88-e28bd8edf066,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
91925,0_013f6628-1a00-4e81-92fc-2f233b52dcc8,t_4d831d2b-6510-41ee-8548-2fbc1f64224f,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
91934,0_076857a0-b193-4e0b-95d4-2632bcd87920,t_77d73347-83e6-47ab-9e2f-2ef8dd2fb001,0,0.0,0.0,0,0,0.3,0.3,1,0.0,1.6,1.6
91941,0_02b58fac-819b-4741-a259-b9c00dce9074,t_1a9dc512-0313-4ceb-9ce8-2f032c9025ac,0,0.0,0.2,0,0,0.3,0.3,0,0.2,0.6,0.8
91942,0_05e01210-66c4-4459-bef7-1bd3b045cd72,t_1a9dc512-0313-4ceb-9ce8-2f032c9025ac,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
91964,0_0a7461ea-fd96-42a5-9e9c-e17efa517047,t_c609881a-b929-4a2d-a918-bc04dbd0d04d,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
91968,0_069c17cd-f48e-448c-8fd4-ee390fb8a98c,t_2094c568-e0a2-4947-87ff-dba812456023,0,0.0,0.2,0,0,1.0,0.3,0,0.2,1.3,1.5
91989,0_013fcc53-580f-4edf-8ca7-2d76dcafbefa,t_d50fe6c7-9d99-4ca0-95a1-892b322f4dbc,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
92054,0_0140660a-1604-48bd-b0f1-cdb1711ca29a,t_114caec2-49aa-406c-8f8e-a8c7a3c93445,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
92092,0_01fe792e-95a8-4158-bf8f-f695e4b6ec74,t_dd90e273-93d3-471a-9bfd-53fd3254030a,0,0.0,0.2,0,0,0.2,0.4,0,0.2,0.6000000000000001,0.8
92193,0_0a380a9a-1a5b-42a2-957f-a088c71fd6cc,t_4253a926-6190-4324-830f-a7fcaa57af92,0,0.0,0.0,0,0,1.0,1.0,0,0.0,2.0,2.0
92289,0_0c637945-80bc-4ed4-9b17-1a2f9173ec13,t_ef40c596-07ef-4582-a7aa-19dcf5bf8b9f,0,0.0,0.2,0,1,0.2,0.4,0,0.2,0.6000000000000001,0.8
92292,0_0b6dad92-8e83-4997-8bc9-ab2df4d36bb7,t_2147b31e-7948-4c21-8f27-c648ef0a3f83,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
92489,0_0c0dc16c-dd64-40cb-84e1-26a4bad152c9,t_eb34c1bb-fe18-4830-979f-5b6c4d678640,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
92517,0_0571591a-7fc6-4b0f-9a60-d218e2d7fb5f,t_cefbc3e9-36a4-4f1a-b47e-56d5d9972048,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
92558,0_0bc603f4-67eb-4142-bf51-e6a3298a6dde,t_403124ce-fd6a-4786-919b-0b89d83b17a8,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
92579,0_02f6bc9a-7eac-4a91-9176-e6a01785b867,t_84ca8251-a3ce-492d-bd03-05c31ca96f01,0,-0.5,0.2,0,0,0.2,0.4,1,-0.3,1.6,1.3
92584,0_02944f86-1e22-4a84-a5a7-4c7ecd65b423,t_1c5009b3-67cd-41ef-b287-b5b25fc1b97b,0,0.0,0.2,0,0,0.3,0.4,0,0.2,0.7,0.8999999999999999
92628,0_02620bf5-3692-4fc7-8fb0-ac4e35291f84,t_ddfe71da-efc6-4339-b0e5-5cadec6a8874,0,-0.5,0.2,0,0,1.0,0.3,1,-0.3,2.3,1.9999999999999998
92862,0_0150b246-1d00-48da-8bf0-b8b1598420e6,t_9482a31a-beb7-4d2c-a0b8-5689e11fc6d4,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
92899,0_0e300dec-3965-4d46-b374-cfe479f62831,t_a4bf5ecc-0f72-4f9e-af71-71de6175af8c,-1,-0.5,0.2,0,0,0.9,0.3,0,-1.3,1.2,-0.10000000000000009
92945,0_045b6fc8-faed-4431-b303-4062df97ebec,t_2b7d403c-3d63-496b-a277-e101be197ce8,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
92948,0_0e4f5cc2-28f7-4e41-a983-69ea98146fe7,t_3e3c8975-a27a-4fc0-9a5c-da8bfa5ab4b2,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
92962,0_0df0b5c6-d47b-4bd3-9153-411140ca6ecc,t_a952f707-25f1-423c-87a3-45705c331a5a,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
92974,0_0770707a-863d-47a1-89ac-894458c004b7,t_73990b28-9f00-44c5-9309-1a6bb7bf2471,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
92976,0_09d8b2db-0101-4e4c-823c-5eb5f1ea3892,t_73990b28-9f00-44c5-9309-1a6bb7bf2471,0,0.0,0.2,0,0,1.0,0.3,0,0.2,1.3,1.5
92977,0_0c67cf01-4fb9-4b4b-9d83-a4d92acf0b87,t_73990b28-9f00-44c5-9309-1a6bb7bf2471,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
93039,0_0152ace3-89b1-4717-b4a8-a5596b213e4c,t_b4f05aa0-0135-4511-aae6-8c5030ba2120,0,0.0,0.2,0,0,1.0,0.3,1,0.2,2.3,2.5
93077,0_0156393c-36f8-47bb-89df-cff59feef8a7,t_a3662942-80c4-4529-8e8c-5274cf2a197c,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
93139,0_017a688d-d664-44bf-918c-adf41ab7c7ad,t_7c66f086-0909-455c-b9eb-21611aafd0c2,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
93141,0_0a20d3b4-57dc-43f1-ac1e-5860b02f8820,t_7c66f086-0909-455c-b9eb-21611aafd0c2,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
93379,0_015b7ac5-f0d1-481b-b745-f03ca190f49d,t_776995d9-a7cc-4cea-b205-05d86c60bfbc,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
93383,0_0b3c2d95-8e39-4313-b301-b6a7847854bd,t_0fd353d7-27e3-4e61-957b-9bd888ca0bc2,-1,-0.5,0.2,0,0,0.3,0.9,0,-1.3,1.2,-0.10000000000000009
93459,0_015bfcac-36e1-4454-aa4e-65b74f922023,t_f70a4def-5a42-45de-8f6a-715159987914,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
93479,0_0d8d8949-fe4e-4dd8-9a92-3d58fd603933,t_5893e7eb-8b0b-464a-88f2-a35fb11b3774,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
93481,0_015c0dc8-e050-4c81-8b59-5f7913598d3d,t_e09453d4-9dde-4cdb-b765-63c7e7cf6a76,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
93483,0_06d7fd53-391b-4505-a357-7d6cd795e971,t_aa354e3c-b900-46b3-8d46-00e2ebf2c30d,0,0.0,0.2,0,0,1.0,0.3,0,0.2,1.3,1.5
93490,0_02bfb307-b25e-4112-a617-a13f9ec17853,t_0ef0e002-5528-4d81-9419-2566374f516a,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
93509,0_01e4494a-4e01-4565-9505-826e9adcaf0f,t_3ab26d30-12fa-4528-8607-db5653e04176,0,0.0,0.2,0,0,1.0,0.0,0,0.2,1.0,1.2
93534,0_047c64ef-a8fe-4f14-8e36-466a6756376f,t_cf58f84d-a020-4312-9a26-9dc3b67f31af,0,-0.5,0.2,0,0,0.3,0.3,1,-0.3,1.6,1.3
93551,0_01f2f7c7-4220-4bbe-be65-db30c48cdc8d,t_3d26256e-076b-4807-95e9-11c5eb087385,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
93652,0_0ae05169-b2a5-46b1-8065-6e480a9eafb5,t_b6a9f26a-ef24-46ff-996c-c0781bb3b974,0,-0.5,0.2,0,0,0.3,0.4,1,-0.3,1.7,1.4
93655,0_0bb3ee37-c531-4d50-86a8-35a1d8a798e0,t_b6a9f26a-ef24-46ff-996c-c0781bb3b974,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
93656,0_0cc1b96b-7eab-480d-85d6-21142de28767,t_b6a9f26a-ef24-46ff-996c-c0781bb3b974,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
93714,0_01601c79-70c2-4cd9-bed8-5577dfaedb0d,t_4e844e92-d313-4e2e-9896-53e590f86779,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
93715,0_05c3e071-65c8-4203-8a19-0a9138d24285,t_4e844e92-d313-4e2e-9896-53e590f86779,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
93722,0_031c42cb-d055-4296-9ddd-3825d8d7a123,t_45b370c0-2f6a-453c-a659-985c663d8d88,0,0.0,0.2,0,1,0.2,0.4,0,0.2,0.6000000000000001,0.8
93778,0_0161f118-61c0-45f4-b7d3-e12c8110ec35,t_225752e3-1f08-45fc-9f8c-c89086c128b0,0,0.0,0.2,0,0,1.0,0.3,0,0.2,1.3,1.5
93819,0_0c26f9a4-b72e-433e-976d-990c6545204d,t_67f80fa3-0b8a-4e95-aed9-1f78f2143d7b,-1,-0.5,0.2,0,1,0.2,0.3,0,-1.3,0.5,-0.8
93913,0_0a8d8480-1089-41c0-877b-5a314d0ce0ae,t_84914e2b-3556-4646-a960-61d35cd40cf5,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
93938,0_016566db-6d94-494a-b724-b9cec8d7724f,t_90d6796e-36fd-4dc6-b3bc-37072b5c0b1c,0,0.0,0.2,0,0,0.2,1.0,1,0.2,2.2,2.4000000000000004
94009,0_03f035cf-2267-4fab-be68-3b7dd47b84ca,t_059313f1-6463-4afc-bb70-c386c8e84712,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
94026,0_0165d2c5-f1f5-4735-a3e2-d4453a486cc7,t_235c0eed-72da-4f4a-9046-caad6be017ae,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
94065,0_02092b09-4246-4976-9941-fb3e0f1fc34d,t_fbd126ea-71f5-4c51-8a79-93c2afaa0b86,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
94068,0_0bed239d-04ef-4f20-b19f-627dfc7035ce,t_fbd126ea-71f5-4c51-8a79-93c2afaa0b86,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
94115,0_02f6db0d-97ea-4e08-849b-26e41d8e515b,t_cf28a66f-2fb0-4a48-b1da-ec219ca9b34c,0,0.0,0.2,0,0,1.0,0.3,0,0.2,1.3,1.5
94176,0_0169a2bc-31d8-419c-8af0-2c4b861c5cf2,t_a44e5800-b9a3-4349-ae18-0513679f3e93,0,0.0,0.0,0,0,0.2,0.3,0,0.0,0.5,0.5
94232,0_0724577a-b04c-4518-af99-6d91304af3c7,t_aed7870b-e900-4c90-b1ea-264a2bbe9c0e,0,0.0,0.2,0,0,1.0,0.4,0,0.2,1.4,1.5999999999999999
94282,0_064d9db0-6b53-4095-b138-4b58e89cc0a8,t_ea93cb89-a898-44d9-8696-4fccb2b1567e,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
94326,0_0c2bcb82-c3a5-42fe-a7b0-e44a81b494a5,t_652ae466-56c5-43dc-9043-5222ca611ce6,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
94376,0_016f081c-e169-4392-911f-ff25936449ac,t_9b36b803-464a-46f9-9cd3-0f8a141a67e7,0,-0.5,0.2,0,0,0.2,0.4,0,-0.3,0.6000000000000001,0.3000000000000001
94409,0_0170f2d0-c2c5-4ae3-a372-77c7d783ad1b,t_2860b6b8-19f8-4101-8149-7f8d7069d67c,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
94414,0_0c501b9b-c7e1-49a7-b3ad-1c5a1425c3d8,t_9e6fc57c-75b7-42ee-9360-f200e09b4253,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
94426,0_03487306-2864-4621-ab37-685356f5536c,t_28bf3c93-cc20-4847-9e78-3cd04043080c,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
94429,0_0d9c6b96-9134-4bb6-82e0-1f12f0c21a28,t_28bf3c93-cc20-4847-9e78-3cd04043080c,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
94430,0_0dd8dc1a-7198-4c2c-8bcf-daa82200dd3e,t_28bf3c93-cc20-4847-9e78-3cd04043080c,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
94454,0_0d524868-a199-4cc2-a8e7-cbb47b38fa2d,t_ba62b0a1-9e56-46ae-87db-51431bce1a50,0,0.0,0.0,1,1,0.2,1.0,0,1.0,1.2,2.2
94460,0_0648cc69-5134-493f-aba6-ce109cfbcd0f,t_5a1670ef-8d42-4c8f-8249-7d8465891ec1,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
94463,0_04584b2d-3b05-4d46-9242-d27e1b7983b9,t_85ca4a93-913a-499c-8212-8dabc2272542,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
94506,0_08210764-94f8-4d03-b45d-7f757caaa631,t_74513c68-2638-456d-80b3-4d05c2f661a5,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
94528,0_0416ad2e-4cfe-49c8-a713-64dedbed1251,t_c7bdc5f0-3d85-4dd1-9094-9eeee4c5cb85,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
94540,0_0c598513-a54a-4ca8-acb6-ec871a3c6e90,t_fabfcfb8-ba54-4b7a-94ab-d19f2548de5e,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
94631,0_090489a1-8460-4c84-b096-6f6a7a6378eb,t_18f92564-7971-431d-af01-2291fa72b21d,0,0.0,0.0,0,0,0.2,0.4,0,0.0,0.6000000000000001,0.6000000000000001
94638,0_0915bfe9-0b0d-4da4-bed0-19aec53e38dc,t_57d6fa3b-c7cb-4299-b3a2-f66f083b62f6,0,0.0,0.0,1,1,0.2,1.0,1,1.0,2.2,3.2
94684,0_08332f27-f245-4a9c-9626-17c877366f56,t_8f4a0513-32ae-404a-9edb-04d740808195,0,0.0,0.0,1,0,0.3,1.0,1,1.0,2.3,3.3
94755,0_03fe8cee-c406-4383-8998-2b263b2640d4,t_1b276e65-b59a-4d1b-8564-3955851b848e,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
94782,0_017732f9-2931-4351-bc4f-60c80e821f59,t_cc3b4e8c-6fc0-4811-8a7f-83c7db206fd6,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
94809,0_05975f31-4087-4610-880e-e4b2b1c25354,t_7659e883-f59c-425f-9c2b-0f59daeb8fec,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
94860,0_01780243-b570-4636-a125-bef104201016,t_d8fec749-e9fe-4200-814a-d69dc5a03a0d,0,0.0,0.2,0,0,1.0,0.3,1,0.2,2.3,2.5
94865,0_04d6b470-5326-4d35-9b24-346dea3775b3,t_8b3af710-bd26-4804-81bc-afe4c8af6791,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
94877,0_06ac5334-4eea-449d-9403-0bd4cd94e753,t_9a919608-2242-42aa-ba5d-f6bc63fbf368,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
94905,0_093003b3-021f-4642-985a-dee592ccb3ac,t_7999bfa0-a822-4881-8ed2-484b47e4c07a,-1,-0.5,0.2,0,1,0.2,0.4,0,-1.3,0.6000000000000001,-0.7
94926,0_0a02bd45-00c0-4982-ab65-8175b2ce77b2,t_376bf8c3-0ae2-4278-81c0-767f4638eb86,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
94930,0_09d61df5-901c-45b9-aa44-d01bb18ae5c3,t_c47cce5f-07bb-4351-b95b-481c91445863,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
94968,0_05458c44-03b4-4e79-8a99-21132684b363,t_343644f4-6ecd-416e-9680-d108e21e44d4,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
94994,0_03a060e2-c67d-4b61-aa9d-d7d370c545b6,t_3f78c8ed-bb00-4153-b97b-a3fdfc01a446,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
94995,0_03caeb6b-b031-4615-9681-3d9ba506e68d,t_3f78c8ed-bb00-4153-b97b-a3fdfc01a446,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
95123,0_0ce72919-ba8d-4dce-8191-7144ec52d197,t_71717b1f-e272-412a-a3ca-cc9b3c4e6643,-1,-0.5,0.2,0,0,0.3,0.3,1,-1.3,1.6,0.30000000000000004
95208,0_0aaf0f32-7b56-4db7-8551-dae5addae18a,t_295606ef-7a64-468e-9b3c-4231b575f89d,0,-0.5,0.2,0,1,0.2,0.4,1,-0.3,1.6,1.3
95261,0_01813405-c476-48d9-81a0-81a006c7d984,t_7f1c2e11-2a74-4ee1-96d0-5c3f12af3847,0,0.0,0.2,0,0,0.2,0.3,0,0.2,0.5,0.7
95328,0_0cd3cfc9-9bb5-4461-b27c-2218d13cf544,t_5dfa5174-561d-4f36-b175-904a9560cd6c,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
95357,0_081482b5-c5ea-4a3a-a5f7-e730ad28be6f,t_feb33748-02bf-43da-8588-57d0abfa17b2,0,-0.5,0.2,0,0,0.3,0.3,1,-0.3,1.6,1.3
95393,0_06dc67ef-b5b6-428b-98cd-ff9df1738a5a,t_7a32c542-9de3-415a-924e-55454a123cb6,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
95441,0_01861583-4293-4f7f-a419-f6048c059bc8,t_7e830b61-3697-43d7-b89a-bb14a4fd1108,0,0.0,0.0,1,0,0.2,1.0,0,1.0,1.2,2.2
95513,0_09088d4b-0ff2-4907-9606-30a9fa4a85e5,t_bf13e48e-b50b-4d12-9f6d-d90e8d1b547e,0,0.0,0.2,0,0,1.0,0.3,1,0.2,2.3,2.5
95514,0_09a36e29-edfb-4611-ae3b-efad717e0113,t_bf13e48e-b50b-4d12-9f6d-d90e8d1b547e,0,-0.5,0.2,0,0,0.3,0.3,0,-0.3,0.6,0.3
95594,0_0303e7c7-844e-4b5b-ade2-2b75acc85386,t_660b9c09-8c44-4f48-9106-159e669b5adf,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
95616,0_0a37a43a-0ea4-404f-b5ae-f0dc3ca63aa2,t_dae8e722-e795-4d63-9716-6d66a634263a,0,0.0,0.0,1,0,1.0,1.0,1,1.0,3.0,4.0
95628,0_0d708d9e-9768-4c7a-b5ea-f01beb0f72e8,t_2afea6ac-4346-4937-95cd-2f23fb60e63c,-1,-0.5,0.2,0,0,1.0,0.4,0,-1.3,1.4,0.09999999999999987
95660,0_0aaee496-9958-4d9d-b2d2-2c2d9908eb4b,t_6d9ddc12-49aa-42b4-ac95-566534fecbb6,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
95666,0_01891dd3-2c3e-4796-8cf4-858747fe51b9,t_7149fbe6-696d-4bd9-bd21-cb1ff711d0dc,0,0.0,0.2,0,0,1.0,0.4,1,0.2,2.4,2.6
95686,0_018990a0-d5e1-441c-a91e-66bbff91a282,t_014b653f-7a0a-4044-90a3-fcb4e07e1b00,0,0.0,0.2,0,0,1.0,0.4,0,0.2,1.4,1.5999999999999999
95724,0_08ea2d2b-1393-4754-b151-a0c0b0856ffb,t_1d090b08-f7bb-4967-a8ff-5d55abfe833c,0,0.0,0.0,1,0,0.3,1.0,0,1.0,1.3,2.3
95728,0_018a4b89-7d43-429b-98d5-4f2323415138,t_8e7308e7-cf89-4009-bdd7-180979a06b0a,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
95777,0_018ec33e-fb3e-4cff-b980-b5a861606cfa,t_134082c1-7a90-47bb-8abe-661b8e5c781c,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
95811,0_02e901f6-a385-464c-8c7f-073b4487cac5,t_1c4c86c9-07a5-49e5-8550-fe45152d31d6,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
95819,0_03ef11e6-894b-4632-a1df-c110588e33b2,t_85b97e42-5fc2-4202-8a83-428cba46d3cc,0,0.0,0.2,0,1,1.0,0.4,0,0.2,1.4,1.5999999999999999
95828,0_031b6296-9712-46ba-9bc6-c215042c2020,t_8f6d7cac-7e69-47c5-9e49-35cf7b35db69,-1,-0.5,0.2,0,0,0.2,0.4,0,-1.3,0.6000000000000001,-0.7
95838,0_04037b10-3c5f-4266-bae7-0ae0bae9c8aa,t_6f45b3f8-c53a-4587-940b-64e870c96bd7,-1,-0.5,0.2,0,0,0.3,0.3,0,-1.3,0.6,-0.7000000000000001
95840,0_03277993-f056-4cf8-9fea-e515ce744a96,t_1881f232-63f2-4488-8db5-46d4f2f67f48,-1,-0.5,0.2,0,0,0.9,0.9,0,-1.3,1.8,0.5
95847,0_03da453a-23d5-4ac6-b8a5-537d4d5ef07e,t_26cf2273-ca47-4b38-86e2-9f740c1d05ec,0,0.0,0.2,0,1,0.2,0.3,1,0.2,1.5,1.7
95975,0_0cdb18f9-78f4-4484-8a1c-56bceb813941,t_99c03080-ca6d-499a-a023-9d675ed9a3fb,0,0.0,0.0,1,0,1.0,1.0,0,1.0,2.0,3.0
